depth
30.59375
30.664062
30.691406
30.953125
30.550781
31.21875
30.980469
31.902344
32.480469
31.847656
31.859375
32.289062
31.621094
31.796875
31.835938
32.058594
32.324219
32.679688
33.144531
32.949219
32.8125
32.679688
33.027344
33.15625
33.265625
33.175781
33.371094
34.160156
34.25
33.667969
33.773438
33.613281
33.945312
33.707031
34.277344
34.230469
33.628906
35.203125
35.3125
35.324219
35.496094
35.46875
35.472656
34.953125
35.125
34.84375
35.125
35.832031
36.167969
36.101562
35.808594
35.964844
35.605469
36.011719
35.773438
35.992188
36.023438
36.859375
37.175781
37.417969
36.570312
37.46875
37.488281
36.925781
36.5
36.800781
36.828125
38.386719
37.929688
38.171875
37.523438
38.300781
37.929688
37.59375
37.914062
38.441406
37.589844
39.214844
39.195312
39.003906
38.648438
38.722656
38.738281
38.746094
39.238281
38.679688
38.820312
40.023438
39.730469
40.097656
40.003906
40.019531
39.695312
39.699219
40.011719
39.507812
40.390625
40.5
41.371094
40.691406
41.273438
41
41.015625
40.636719
41.25
40.664062
40.796875
42.097656
42.175781
41.902344
41.855469
42.480469
41.855469
41.722656
42.203125
42.414062
41.527344
42.707031
42.789062
42.621094
42.683594
43.417969
43.308594
43.320312
43.183594
42.925781
42.894531
43.839844
43.5625
43.789062
44.222656
43.570312
43.796875
43.789062
43.957031
43.5625
43.855469
45.261719
45.425781
44.503906
44.5625
45.289062
44.847656
44.566406
44.730469
45.195312
45.410156
46.269531
45.597656
46.480469
46.191406
45.882812
46.171875
45.855469
46.445312
46.488281
46.398438
46.820312
46.957031
47.386719
46.6875
47.21875
46.519531
46.820312
46.960938
46.542969
46.644531
47.703125
48.113281
47.699219
48.496094
48.164062
48.160156
47.667969
48.335938
48.203125
47.929688
49.382812
48.503906
48.898438
48.675781
49.253906
48.78125
49.058594
49.125
48.933594
48.554688
50.242188
49.996094
49.675781
49.972656
49.578125
50.007812
50
50.320312
50.035156
50.460938
51.28125
50.957031
50.941406
51.167969
51.183594
51.109375
50.949219
51.03125
50.953125
50.800781
51.902344
51.820312
52.003906
51.949219
51.511719
52.140625
51.796875
51.519531
51.679688
51.769531
52.835938
53.175781
52.625
53.257812
52.636719
53.277344
52.714844
53.378906
53.246094
52.863281
54.015625
54.402344
53.863281
54.183594
54.296875
54.480469
54.3125
53.894531
54.132812
53.703125
55.105469
54.511719
54.5
54.980469
55.054688
54.6875
54.566406
55.332031
55.457031
54.855469
55.636719
55.558594
56.496094
56.242188
56
56.386719
55.847656
56.359375
56.371094
56.164062
56.648438
57.03125
56.695312
56.839844
56.519531
56.875
57.273438
57.253906
56.605469
57.347656
57.84375
58.203125
58.296875
58.113281
57.84375
58.390625
57.964844
58.289062
57.757812
58.09375
59.363281
58.523438
59.027344
58.820312
58.808594
59.3125
58.675781
59.425781
58.550781
59.351562
59.941406
59.726562
60.136719
60.472656
59.691406
60.332031
59.542969
59.597656
59.832031
59.929688
61.207031
61.042969
61.242188
61.261719
60.925781
60.898438
60.515625
61.460938
61.246094
61.390625
61.523438
62.160156
61.507812
62.003906
61.78125
62.195312
62.414062
62.496094
62.15625
62.148438
63.125
62.847656
62.691406
62.964844
62.992188
63.074219
63.394531
63.082031
62.507812
62.789062
63.921875
64.015625
63.742188
63.660156
64.222656
64.34375
64.445312
63.546875
63.78125
63.585938
65.351562
64.917969
65.222656
64.503906
65.019531
65.019531
65.007812
65.207031
65.378906
65.042969
66.121094
66.273438
65.648438
66.371094
66.265625
65.597656
65.960938
66.347656
65.78125
65.976562
67.019531
66.800781
66.808594
66.804688
67.460938
66.882812
67.1875
67.347656
66.621094
66.566406
67.835938
68.46875
67.808594
68.070312
67.539062
67.804688
68.148438
67.914062
67.761719
67.84375
68.71875
69.023438
68.621094
68.5
69.316406
69.300781
69.265625
69.09375
69.289062
69.683594
69.722656
69.503906
69.660156
69.757812
69.816406
4.480469
4.488281
4.496094
4.269531
4.460938
4.292969
4.699219
4.558594
4.550781
4.636719
5.082031
5.085938
5.113281
5.160156
5.230469
5.246094
6.46875
5.671875
5.609375
5.527344
5.625
5.664062
5.808594
5.988281
6.480469
7.324219
7.285156
6.898438
6.921875
7.1875
7.152344
7.09375
7.105469
7.027344
6.980469
7.601562
7.554688
7.859375
8.121094
8.15625
7.742188
8.023438
8.25
7.691406
8.328125
9.363281
8.515625
9.207031
9.289062
9.25
9.09375
9.171875
8.84375
9.273438
9.0625
10.476562
10.410156
10.441406
9.597656
9.578125
9.875
9.777344
10.429688
10.480469
9.71875
10.742188
11.191406
11.261719
11.132812
11.207031
11.246094
11.144531
10.601562
10.546875
11.046875
12.277344
12.480469
12.144531
11.664062
11.597656
11.886719
11.847656
11.871094
11.875
11.964844
12.78125
12.652344
12.90625
13.234375
12.707031
12.691406
12.675781
12.582031
12.691406
13.101562
13.617188
13.714844
14.320312
13.746094
13.679688
13.777344
14.136719
14.367188
13.832031
14.3125
15.402344
15.257812
15.023438
14.738281
14.882812
14.527344
14.917969
14.949219
14.941406
15.375
16.496094
16
16.078125
15.941406
15.9375
16.097656
15.953125
16.238281
15.800781
16.433594
16.738281
16.6875
16.648438
16.945312
16.507812
16.859375
16.738281
16.746094
17.261719
17.488281
18.449219
18.464844
18.441406
18.378906
18.433594
18.484375
18.34375
17.660156
18.207031
17.949219
19.332031
18.683594
18.652344
18.640625
18.953125
18.503906
18.695312
19.15625
18.707031
18.792969
19.605469
20.484375
20.011719
19.632812
19.882812
20.039062
19.535156
19.882812
20.1875
20.179688
21.148438
20.855469
20.894531
20.625
20.671875
21.195312
21.371094
21.398438
21.328125
20.9375
21.949219
22.421875
22.15625
21.96875
21.6875
21.652344
22.414062
21.625
21.542969
22.382812
23.113281
22.621094
22.605469
22.59375
23.269531
23.023438
22.738281
23.152344
22.824219
22.507812
24.164062
23.828125
24.398438
24.339844
24.390625
24.160156
24.121094
24.476562
23.519531
23.796875
24.734375
25.472656
25.410156
25.378906
25.359375
25.261719
24.789062
24.703125
25.28125
24.886719
25.851562
25.832031
25.539062
25.84375
25.652344
26.460938
26.441406
26.238281
26.4375
26.199219
27.414062
27.320312
26.734375
27.199219
27.140625
26.742188
26.523438
26.953125
26.96875
26.75
28.117188
28.046875
27.761719
27.621094
28.074219
27.847656
28.152344
28.300781
28.429688
28.324219
29.4375
28.90625
28.808594
28.6875
28.851562
29.277344
29.375
28.996094
29.476562
28.835938
29.785156
30.417969
29.691406
29.605469
30.265625
29.527344
30.011719
29.582031
30.332031
29.515625
31.296875
30.972656
31.425781
30.820312
31.132812
30.824219
30.6875
30.941406
30.757812
30.820312
31.585938
31.542969
31.863281
31.679688
31.910156
31.855469
32.21875
31.769531
32.199219
31.761719
33.058594
33.027344
32.785156
33.402344
33.40625
33.4375
33.425781
32.933594
33.011719
33.371094
34.34375
33.660156
34.113281
34.472656
34.121094
34.421875
34.402344
33.636719
33.714844
33.644531
35.386719
35.132812
34.628906
35.011719
35.3125
34.53125
35.089844
35.261719
35.179688
35.195312
36.414062
36.292969
35.839844
36.460938
36.394531
35.960938
36.125
36.039062
36.011719
36.464844
36.710938
37.109375
36.941406
37.429688
36.609375
37.023438
36.984375
36.511719
37.347656
37.492188
37.59375
37.542969
38.46875
37.824219
38.152344
37.535156
37.683594
38.28125
37.734375
38.386719
39.175781
39.105469
39.335938
38.839844
38.710938
38.761719
39.28125
38.578125
39.183594
38.5625
39.679688
40.261719
39.777344
39.632812
40.101562
40
39.683594
39.578125
39.957031
40.070312
41.222656
41.160156
40.722656
40.742188
41.078125
41.253906
41.09375
40.996094
40.863281
40.546875
42.203125
42.191406
42.082031
41.746094
42.167969
42.171875
41.726562
41.601562
41.519531
41.609375
42.925781
43.34375
43.265625
42.667969
42.660156
42.601562
43.167969
42.597656
42.894531
43.050781
43.855469
43.765625
43.871094
44.132812
44.351562
43.917969
43.964844
43.859375
43.976562
43.824219
44.957031
44.980469
45.421875
44.667969
45.441406
44.828125
44.785156
45.035156
45.03125
44.871094
45.546875
46.011719
46.082031
46.363281
46.351562
45.636719
45.816406
46.3125
46.1875
46.320312
47.195312
46.953125
47.003906
46.8125
47.214844
46.957031
46.644531
47.261719
47.285156
47.015625
48.433594
47.671875
48.359375
47.976562
47.617188
48.125
48.066406
47.714844
47.550781
47.664062
49.417969
48.636719
48.71875
48.589844
49.359375
49.222656
49.460938
48.628906
48.773438
49.261719
50.359375
50.207031
49.691406
50.320312
49.671875
50.136719
49.628906
50.121094
50.230469
50.300781
51.179688
50.921875
50.550781
50.652344
51.351562
50.765625
50.988281
50.554688
50.539062
50.722656
52.496094
51.515625
52.035156
51.566406
51.585938
52.238281
51.585938
52.109375
52.136719
51.929688
53.148438
52.816406
53.367188
52.871094
52.558594
52.625
53.417969
53.40625
53.453125
52.757812
54.285156
53.585938
54.386719
54.457031
53.976562
53.855469
53.539062
54.007812
53.664062
53.730469
55.136719
55.339844
54.667969
55.382812
54.941406
55.445312
55.328125
55.105469
54.992188
55.382812
55.53125
56.332031
55.734375
56.179688
56.179688
55.773438
56.03125
56.011719
56.300781
55.519531
56.996094
56.597656
57.117188
56.710938
56.550781
57.070312
56.574219
56.769531
56.710938
58.289062
57.789062
57.535156
57.617188
58.347656
58.007812
57.976562
57.839844
57.808594
58.308594
59.246094
58.828125
59.125
59.15625
59.050781
58.585938
58.558594
58.570312
58.945312
58.835938
59.859375
60.339844
60.097656
60.089844
60.117188
59.546875
59.558594
59.84375
60.101562
59.507812
61.246094
60.609375
61.070312
61.425781
60.902344
60.546875
60.5625
60.605469
61.359375
61.351562
62.074219
61.675781
61.875
62.050781
61.636719
62.042969
62.179688
62.484375
62.492188
62.03125
62.867188
63.472656
63.183594
62.925781
62.847656
62.925781
63.070312
62.777344
62.941406
63.390625
64.253906
63.984375
64.234375
64.214844
64.453125
64.472656
64.363281
63.730469
63.6875
63.589844
65.445312
64.949219
64.765625
64.703125
64.625
65.121094
64.625
65.1875
64.941406
65.738281
65.847656
66.246094
65.578125
66.011719
66.113281
65.695312
65.539062
65.957031
66.03125
66.964844
66.730469
67.105469
67.414062
66.507812
66.652344
66.828125
67.179688
67.792969
68.253906
67.769531
68.113281
68.066406
67.921875
67.503906
68.042969
68.363281
68.28125
69.15625
68.703125
69.121094
68.511719
68.71875
68.523438
68.503906
69.03125
69.351562
69.363281
69.722656
69.683594
70.011719
69.503906
69.992188
69.886719
70.390625
69.816406
69.878906
69.800781
70.839844
71.363281
71.210938
71.058594
71.046875
70.65625
70.855469
71.171875
70.992188
72.285156
71.847656
72.023438
71.65625
72.425781
71.738281
71.832031
71.996094
72.316406
72.375
72.679688
73.46875
72.914062
72.660156
72.582031
72.964844
72.867188
72.980469
73.101562
72.707031
73.992188
74.496094
74.472656
74.292969
73.554688
74.265625
73.957031
73.773438
73.828125
73.929688
75.078125
74.722656
75.484375
75.347656
74.582031
74.605469
75.148438
75.324219
74.953125
74.828125
76.070312
75.667969
75.75
75.859375
75.925781
76.347656
75.777344
75.742188
75.875
76.027344
76.683594
77.25
77.375
77.136719
77.441406
77.160156
77.210938
77.105469
76.957031
76.839844
78.402344
77.746094
78.121094
77.507812
78.195312
77.695312
78.167969
78.335938
77.648438
78.441406
78.898438
79.375
78.707031
79.410156
79.296875
79.4375
79.1875
78.507812
79.289062
78.945312
80.316406
79.773438
79.820312
80.332031
80.109375
80.421875
80.207031
80.472656
80.449219
80.214844
80.90625
80.550781
81.046875
81.234375
81.390625
80.761719
81.242188
81.386719
80.753906
80.957031
81.835938
82.125
81.898438
81.84375
82.027344
82
82.023438
81.914062
81.652344
82.460938
82.546875
83.121094
83.367188
83.082031
83.003906
82.84375
83.125
82.539062
83.226562
84.246094
84.414062
84.398438
83.910156
83.785156
83.519531
84.398438
84.269531
83.890625
83.675781
85.003906
85.25
85.171875
84.824219
85.046875
84.613281
84.992188
85.246094
84.933594
84.816406
86.082031
86.1875
85.808594
85.855469
85.5625
85.78125
86.234375
85.839844
86.464844
85.804688
87.265625
87.355469
86.820312
86.992188
86.863281
86.703125
87.082031
86.800781
87.152344
87.253906
87.722656
87.816406
88.476562
87.808594
88.351562
88.050781
88.21875
87.878906
88.398438
88.398438
89.085938
88.878906
89.214844
88.917969
88.890625
89.140625
89.21875
88.984375
89.230469
88.71875
90.171875
89.914062
89.683594
90.238281
89.992188
89.726562
90.132812
90.035156
89.5625
90.054688
91.277344
91.332031
91.0625
91.238281
90.777344
91.351562
91.433594
91.480469
91.441406
91.777344
91.65625
91.921875
92.265625
91.734375
92.234375
91.546875
91.53125
91.691406
92.910156
92.914062
92.683594
92.527344
92.632812
93.039062
92.675781
93.484375
92.5
92.542969
93.933594
94.496094
93.902344
94.019531
94.253906
94.359375
93.808594
93.859375
94.144531
94.300781
94.644531
95.472656
94.789062
94.847656
94.972656
94.988281
94.78125
95.136719
94.628906
94.972656
96.335938
95.601562
96.273438
95.695312
96.207031
95.882812
95.914062
96.011719
96.335938
96.4375
97.039062
97.425781
96.679688
96.886719
96.953125
97.078125
96.8125
96.996094
96.949219
96.875
98.074219
97.957031
98.308594
98.476562
97.953125
97.820312
97.542969
98.445312
98.21875
98.421875
99.1875
98.796875
98.679688
98.597656
98.941406
99.097656
98.601562
98.902344
99.441406
100.070312
99.6875
99.621094
99.828125
99.734375
99.601562
100.332031
99.894531
100.316406
100.644531
101.101562
101.3125
101.234375
100.757812
100.652344
100.710938
101.328125
100.882812
101.078125
101.53125
101.589844
101.84375
101.875
102.21875
101.800781
101.75
101.585938
101.929688
102.289062
103.011719
102.734375
103.101562
103
103.3125
102.710938
103.265625
102.871094
102.929688
103.132812
104.132812
103.703125
104.015625
103.746094
103.78125
103.695312
104.058594
104.003906
103.945312
104.335938
104.886719
104.957031
104.933594
105.417969
105.40625
105.285156
105.425781
104.953125
105.179688
105.40625
105.875
105.691406
106.382812
106.039062
106.105469
105.90625
105.890625
105.890625
105.976562
106.441406
106.820312
106.96875
106.597656
106.746094
107.308594
106.558594
107.117188
106.679688
106.945312
107.34375
107.757812
107.59375
107.539062
107.542969
107.8125
108.121094
108.257812
108.144531
108.4375
108.332031
108.804688
108.773438
109.320312
109.128906
109.1875
108.871094
108.890625
108.613281
108.933594
109.375
109.710938
109.503906
110.304688
110.179688
110.195312
109.78125
110.148438
109.894531
109.875
109.808594
110.609375
111.085938
110.722656
111.253906
110.859375
110.753906
110.910156
110.886719
111.199219
110.78125
112.21875
112.40625
112.421875
112.484375
112.1875
112.402344
112.464844
112.007812
112.304688
112.042969
112.871094
112.828125
112.554688
112.929688
113.15625
112.941406
112.503906
112.515625
113.34375
113.238281
113.589844
113.980469
113.925781
114.070312
114.242188
114.003906
113.683594
113.929688
114.421875
114.363281
114.625
115.191406
115.453125
115.390625
114.535156
114.75
115.320312
115.25
115.4375
114.816406
115.597656
115.996094
115.875
115.570312
115.941406
115.925781
115.761719
116.355469
116.382812
116.335938
116.519531
116.503906
116.953125
116.636719
116.671875
116.867188
117.390625
117
117.101562
117.960938
118.402344
117.679688
117.722656
117.976562
118.019531
117.613281
118.148438
118.414062
117.984375
119.246094
118.6875
118.550781
119.144531
119.320312
118.992188
119.191406
119.113281
119.167969
119.910156
119.675781
120.433594
119.691406
119.820312
119.632812
119.835938
120.347656
119.753906
119.964844
120.9375
120.78125
121.171875
121.21875
121.074219
120.933594
121.328125
121.210938
120.738281
121.226562
121.648438
122.207031
121.871094
122.183594
122.097656
121.644531
122.449219
122.019531
122.382812
123.1875
123.464844
122.964844
122.75
123.054688
123.230469
122.773438
122.898438
122.585938
123.542969
124.066406
123.722656
124.046875
123.554688
123.640625
123.855469
123.847656
4.867188
4.972656
4.855469
5.445312
5.128906
4.847656
5.117188
5.394531
5.011719
5.183594
6.492188
6.285156
6.449219
5.84375
5.625
6.476562
5.839844
6.429688
6.230469
6.210938
7.46875
7.3125
6.625
6.644531
7.070312
7.285156
7.257812
6.703125
6.714844
6.691406
7.730469
7.75
7.644531
8.074219
8.335938
8.332031
8.109375
7.609375
7.964844
8.082031
9.449219
9.457031
9.269531
8.824219
8.824219
9.144531
8.855469
9.46875
8.621094
9.285156
9.800781
9.707031
9.851562
10.386719
9.824219
10.25
10.195312
9.753906
9.800781
9.835938
10.789062
11.003906
10.648438
10.664062
10.640625
10.855469
10.515625
10.890625
11.273438
10.652344
11.777344
11.832031
12.09375
12.03125
11.753906
11.628906
11.746094
12.355469
11.789062
11.695312
13.191406
12.976562
13.074219
12.605469
13.152344
13.496094
12.738281
12.738281
12.925781
12.53125
13.671875
14.308594
14.035156
13.90625
14.273438
13.949219
13.640625
14.421875
14.4375
14.484375
14.859375
15.050781
15.066406
14.78125
15.320312
14.527344
15.472656
15.1875
15.089844
15.40625
16.128906
15.992188
15.890625
15.746094
15.746094
16.113281
15.722656
15.746094
16.308594
16.429688
16.816406
16.511719
16.921875
17.144531
17.308594
16.925781
16.960938
17.472656
16.722656
17.363281
18.011719
17.699219
17.5
17.8125
18.441406
18.027344
17.542969
17.652344
18.328125
18.0625
18.570312
18.671875
18.519531
19.101562
18.5
18.855469
19.421875
18.988281
19.074219
19.261719
20.199219
20.035156
19.753906
19.527344
20.273438
20.484375
19.933594
20.480469
20.03125
20.261719
21.363281
21.199219
20.574219
20.628906
20.792969
20.644531
21.433594
21.378906
21.488281
21.382812
22.492188
21.675781
22.214844
21.722656
22.328125
21.660156
21.613281
22.230469
22.457031
22.351562
23.238281
23.1875
23.359375
22.566406
23.402344
22.78125
23.425781
23.070312
23.023438
22.914062
24.46875
24.457031
24.496094
24.480469
24.472656
24.367188
24.234375
24.175781
23.941406
24.328125
25.15625
24.875
24.941406
24.6875
24.597656
24.550781
25.390625
25.082031
25.316406
25.167969
26.089844
25.835938
25.597656
25.832031
26.230469
25.730469
25.976562
26.015625
25.921875
26.417969
26.984375
26.53125
26.683594
26.925781
27.449219
27.054688
26.933594
26.605469
26.765625
26.503906
28.308594
27.546875
27.539062
27.695312
28.320312
28.339844
27.886719
27.660156
27.792969
28.097656
29.445312
28.851562
29.191406
29.453125
28.957031
29.015625
28.871094
29.269531
28.902344
29.007812
30.277344
29.601562
29.976562
30.15625
29.835938
30.382812
30.339844
30.089844
29.679688
30.320312
30.835938
30.820312
30.746094
30.945312
31.265625
31.378906
31.0625
30.875
30.601562
30.542969
31.996094
32.042969
31.5
31.980469
31.699219
32.066406
32.335938
31.6875
31.695312
31.683594
32.773438
32.5625
32.578125
33.394531
32.546875
33.441406
33.425781
32.726562
32.617188
32.996094
33.871094
34.332031
34.386719
34.34375
34.175781
33.792969
34.167969
34.382812
34.34375
34.285156
34.65625
34.816406
34.804688
34.890625
34.957031
35.300781
34.574219
35.011719
34.65625
34.902344
36.199219
35.941406
36.4375
36.445312
36.308594
35.65625
36.117188
35.984375
35.871094
36.246094
37.488281
37.496094
37.300781
37.222656
37.3125
37.472656
37.378906
37.230469
36.832031
36.597656
38.195312
37.644531
37.53125
38.34375
37.972656
37.582031
37.5625
37.941406
37.96875
37.964844
39.265625
38.773438
38.621094
38.929688
38.558594
38.550781
38.894531
39.269531
38.625
38.949219
40.453125
40.382812
40.039062
40.449219
39.878906
40.410156
39.875
40.28125
39.816406
40.3125
41.351562
41.304688
41.148438
40.828125
40.75
40.636719
40.519531
41.316406
41.25
40.640625
41.519531
41.507812
42.242188
42.417969
41.859375
41.679688
41.707031
42.011719
41.96875
42.277344
43.402344
43.375
42.511719
43.035156
42.964844
43.03125
42.734375
43.085938
43.019531
43.476562
44.285156
44.019531
43.980469
44.441406
44.339844
44.253906
43.660156
44.421875
43.597656
43.507812
44.671875
45.078125
45.148438
45.066406
44.890625
44.519531
45.128906
45.132812
45.40625
45.488281
46.480469
46.226562
45.882812
46.078125
45.859375
46.269531
45.511719
45.964844
46.46875
46.339844
47.316406
47.355469
46.53125
47.152344
47.105469
47.402344
46.964844
46.808594
47.113281
47.242188
47.996094
48.332031
48.332031
48.488281
47.785156
48.078125
48.167969
47.820312
47.617188
47.636719
48.9375
49.40625
48.511719
48.757812
49.367188
48.996094
49.460938
48.566406
49.242188
48.511719
49.804688
49.589844
50.359375
49.628906
50.152344
49.625
49.699219
49.605469
49.734375
50.488281
51.101562
50.917969
51.410156
50.847656
51.089844
50.652344
50.628906
50.582031
51.375
51.480469
52.171875
51.679688
51.636719
51.917969
51.65625
52.125
51.664062
51.792969
52.097656
52.054688
52.941406
52.886719
53.480469
53.019531
52.527344
52.757812
52.503906
53.484375
53.296875
53.203125
54.449219
53.675781
54.066406
54.203125
54.003906
53.757812
53.871094
54.226562
53.796875
54.894531
55.132812
55.105469
55.183594
55.398438
54.691406
54.710938
54.832031
54.792969
54.90625
55.851562
55.890625
56.214844
55.835938
55.796875
56.480469
55.6875
55.566406
55.925781
56.421875
56.613281
57.15625
57.242188
57.414062
56.582031
56.796875
56.953125
57.382812
56.761719
57.53125
58.167969
58.167969
57.597656
58.457031
58.164062
58.410156
58.472656
58.246094
58.226562
59.152344
58.515625
59.289062
58.566406
59.316406
59.039062
58.8125
58.867188
58.605469
59.347656
60.417969
59.953125
60.183594
59.671875
60.292969
60.246094
59.5
59.976562
59.527344
59.878906
61.363281
61.128906
60.574219
61.371094
61.449219
60.585938
60.667969
60.921875
60.707031
60.742188
61.578125
61.941406
62.214844
62.027344
62.195312
62.257812
61.515625
61.941406
61.8125
62.363281
62.90625
63.085938
63.449219
62.773438
62.664062
63.117188
62.65625
62.972656
62.507812
63.105469
64.289062
63.753906
64.179688
64.28125
63.617188
64.386719
63.984375
63.945312
64.402344
64.277344
65.238281
64.625
65.132812
65.238281
64.808594
65.464844
64.5
64.710938
65.351562
65.421875
65.625
66.175781
65.6875
65.976562
66.207031
66.347656
66.417969
66.320312
66.1875
66.496094
66.800781
66.800781
66.886719
66.773438
66.734375
66.695312
66.664062
66.773438
66.59375
67.4375
68.191406
68.449219
68.425781
67.714844
68.085938
68.292969
68.371094
67.917969
67.660156
67.796875
69.429688
68.988281
68.773438
68.691406
69.425781
69.191406
68.835938
68.609375
68.671875
68.699219
69.597656
70.429688
69.667969
69.804688
69.925781
70.179688
70.296875
69.882812
69.75
70.195312
71.238281
71.25
71.261719
71.167969
70.730469
71.183594
70.875
70.5
71.179688
70.90625
72.269531
72.269531
72.148438
71.765625
71.636719
71.664062
71.570312
71.820312
71.882812
72.410156
72.507812
72.703125
73.179688
72.601562
73.183594
72.554688
72.574219
72.960938
73.234375
74.179688
74.15625
74.003906
73.886719
74.34375
73.53125
73.582031
73.804688
74.117188
74.414062
75.285156
75.105469
74.949219
74.882812
74.714844
74.757812
75.296875
75.363281
75.320312
74.613281
76.167969
75.527344
75.949219
75.757812
75.980469
76.40625
75.582031
75.777344
76.234375
75.605469
76.554688
77.234375
77.230469
77.078125
76.652344
76.542969
76.90625
77.382812
77.253906
77.1875
78.125
77.769531
78.414062
77.738281
78.09375
78.09375
77.515625
77.867188
77.617188
77.949219
78.738281
78.820312
78.878906
78.867188
79.257812
79.4375
79.183594
79.210938
79.269531
78.550781
79.539062
79.640625
79.652344
79.980469
80.296875
79.820312
79.925781
79.6875
80.207031
79.871094
80.851562
81.371094
80.632812
80.679688
80.789062
80.824219
81.25
81.230469
81.335938
81.410156
82.34375
81.851562
82.265625
82.179688
82.28125
81.984375
82.324219
82.179688
81.710938
81.769531
82.574219
82.699219
82.757812
82.675781
82.820312
83.460938
82.96875
82.90625
83.355469
82.527344
84.34375
83.960938
84.472656
83.558594
84.25
84.113281
83.9375
84.019531
84.382812
85.023438
85.121094
84.613281
85.398438
84.964844
85.488281
84.953125
85.382812
84.636719
85.0625
85.558594
85.746094
86.1875
85.632812
86.097656
86.09375
86.285156
85.515625
85.546875
85.890625
86.765625
86.894531
86.78125
86.554688
86.714844
86.722656
87.3125
86.886719
87.402344
87.886719
88.449219
87.511719
88.015625
87.929688
87.617188
88.160156
88.21875
88.011719
88.234375
89.375
88.972656
88.574219
89.050781
88.546875
88.828125
88.976562
88.792969
88.589844
89.335938
89.527344
89.910156
89.589844
89.53125
90.007812
90.019531
90.140625
89.574219
89.722656
90.605469
90.507812
91.453125
90.882812
91.019531
90.828125
91.445312
91.207031
91.226562
91.933594
91.628906
92.296875
92.070312
92.007812
92.347656
92.097656
91.980469
92.277344
91.871094
92.945312
93.355469
93.289062
92.582031
92.957031
92.503906
92.800781
93.375
92.765625
93.4375
94.234375
93.535156
94.257812
94.175781
93.898438
94.394531
94.476562
94.128906
94.398438
93.558594
95.085938
94.667969
94.734375
95.082031
95.328125
95.488281
95.289062
94.882812
94.695312
96.066406
95.703125
95.71875
95.78125
95.589844
96.140625
96.378906
96.320312
96.386719
95.953125
96.785156
97.273438
97.082031
96.820312
97.304688
97.355469
97.410156
97.367188
97.3125
97.230469
97.765625
98.125
97.714844
98.125
97.839844
98.148438
97.8125
97.929688
98.097656
97.9375
98.886719
99.070312
99.03125
98.539062
99.109375
99.449219
98.925781
99.671875
99.851562
99.664062
99.820312
99.527344
100.097656
100.117188
99.859375
100.386719
100.253906
101.035156
101.230469
100.6875
101.433594
100.632812
100.621094
100.5
100.585938
101.285156
100.667969
101.902344
101.945312
102.371094
102.054688
102.425781
102.132812
102.425781
102.496094
102.179688
